data_referencia,codigo,ticker_bbg,emissor,tipo_remuneracao,remuneracao,data_vcto,tx_compra,tx_venda,tx_indicativa,pu_indicativo,desp_pad,intervalo_indicativo_min,intervalo_indicativo_ax,PU_pct_par,duration,ref_ntnb,z_spread,lei_12431,vna,pu_par,RTG_SP_NATIONAL,RTG_FITCH_NATIONAL,AMT_OUTSTANDING,PAYMENT_RANK,COLLAT_TYP,CALLABLE,DUR_ADJ_MID,BICS_LEVEL_1_SECTOR_NAME,CPN_TYP,ISSUE_DT,AMT_OUTSTANDING,INDUSTRY_SECTOR,INDUSTRY_GROUP
4/24/2026,ELTN27,YM526375     Corp,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),IPCA SPREAD,"IPCA + 7,3146%",15/07/2032,7.5651,7.311,7.4444,1046.897652,0.0238,7.4206,7.4683,99.3967,1260.9358,15/08/2032,1.3073,SIM,1033.6675,1053.251805,brAAA,#N/A N/A,661549000,Secured,SR SECURED,N,4.521666735,Utilities,FIXED,15.jul.2025,661549000,Utilities,Electric
4/24/2026,ENERB5,YS229822     Corp,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,DI SPREAD,"DI + 0,8000%",15/12/2029,0.853,0.5943,0.7191,1054.782352,0.0967,0.6224,0.8159,100.226,708.6858,,0.7191,NÃO,1000,1052.40388,#N/A N/A,#N/A N/A,190000000,Sr Unsecured,SR UNSECURED,N,#N/A N/A,Utilities,FLOATING,15.dez.2024,190000000,Utilities,Electric
4/24/2026,ENEV28,BX954171     Corp,ENEVA S.A. (*),IPCA SPREAD,"IPCA + 6,5891%",15/07/2037,7.5929,7.3967,7.4954,1120.275628,0.0689,7.4265,7.5644,93.9233,1852.6879,15/05/2037,1.4547,SIM,1172.69112,1192.756304,brAAA,#N/A N/A,471509000,Sr Unsecured,SR UNSECURED,N,6.467686036,Utilities,FIXED,21.jul.2022,471509000,Utilities,Electric
4/24/2026,ENEV38,BX954285     Corp,ENEVA S.A. (*),DI SPREAD,"DI + 1,7000%",15/07/2029,1.1,0.7104,0.8671,1061.2764,0.0578,0.8093,0.925,101.8438,560.7285,,0.8671,NÃO,1000,1042.06254,brAAA,#N/A N/A,500000000,Sr Unsecured,SR UNSECURED,Y,1.602661412,Utilities,FLOATING,21.jul.2022,500000000,Utilities,Electric
4/24/2026,ENEVA4,YH357242     Corp,ENEVA S.A. (*),IPCA SPREAD,"IPCA + 6,7078%",15/01/2036,7.5931,7.3982,7.5037,977.606556,0.029,7.4747,7.5328,94.8159,1795.2899,15/05/2035,1.3898,SIM,1018.38567,1031.057718,#N/A N/A,AAA(bra),1500000000,Sr Unsecured,SR UNSECURED,N,6.469919731,Utilities,FIXED,15.jan.2026,1500000000,Utilities,Electric
4/24/2026,ENEVB0,YX040425     Corp,ENEVA S.A. (*),IPCA SPREAD,"IPCA + 6,6737%",15/04/2039,7.586,7.3789,7.462,1033.476458,0.0567,7.4053,7.5188,94.0363,2088.7985,15/05/2037,1.3702,SIM,1097.32936,1099.018572,brAAA,#N/A N/A,866669000,Sr Unsecured,SR UNSECURED,N,7.293429758,Utilities,FIXED,15.abr.2024,866669000,Utilities,Electric
4/24/2026,ENEVD0,YX041312     Corp,ENEVA S.A. (*),DI SPREAD,"DI + 1,1500%",15/04/2031,1.076,0.6957,0.8871,1012.474973,0.0396,0.8475,0.9267,100.891,859.6139,,0.8871,NÃO,1000,1003.533551,brAAA,#N/A N/A,307548000,Sr Unsecured,SR UNSECURED,Y,2.446577157,Utilities,FLOATING,15.abr.2024,307548000,Utilities,Electric
4/24/2026,ENGIB9,ZH598042     Corp,ENERGISA S/A,IPCA SPREAD,"IPCA + 6,4526%",15/09/2033,7.8242,7.5333,7.6892,1068.692652,0.0675,7.6217,7.7568,94.1102,1318.825,15/08/2032,1.3673,SIM,1127.9929,1135.575376,#N/A N/A,#N/A N/A,1152701000,Sr Unsecured,SR UNSECURED,N,4.517290877,Utilities,FIXED,15.set.2023,1152701000,Utilities,Electric
4/24/2026,ENGIC0,ZB934221     Corp,ENERGISA S/A,IPCA SPREAD,"IPCA + 6,4045%",15/04/2039,7.6787,7.3515,7.5082,1007.896192,0.0893,7.4189,7.5976,91.6646,2103.4162,15/05/2037,1.3838,SIM,1097.92402,1099.547995,#N/A N/A,AA+(bra),793444000,Sr Unsecured,SR UNSECURED,N,7.443410944,Utilities,FIXED,15.abr.2024,793444000,Utilities,Electric
4/24/2026,ENGIC5,BS208019     Corp,ENERGISA S/A,DI SPREAD,"DI + 1,8000%",15/10/2028,0.9789,0.5952,0.7163,1026.929864,0.1705,0.5458,0.8868,102.3158,539.5892,,0.7163,NÃO,1000,1003.686614,#N/A N/A,#N/A N/A,300000000,Sr Unsecured,SR UNSECURED,N,2.002792028,Utilities,FLOATING,29.out.2021,300000000,Utilities,Electric
4/24/2026,ENGIC6,BW496539     Corp,ENERGISA S/A,DI SPREAD,"DI + 1,5000%",15/04/2027,0.7983,0.4293,0.6116,1011.851168,0.1523,0.4593,0.7639,100.8205,234.2649,,0.6116,NÃO,1000,1003.616089,#N/A N/A,AA+(bra),250000000,Sr Unsecured,SR UNSECURED,N,0.810676701,Utilities,FLOATING,15.abr.2022,250000000,Utilities,Electric
4/24/2026,ENMTA4,BS208008     Corp,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,IPCA SPREAD,"IPCA + 6,0872%",15/10/2031,7.8915,7.579,7.7314,1191.575866,0.0643,7.667,7.7958,94.1303,987.8974,15/08/2030,1.1857,SIM,1264.0989,1265.878655,#N/A N/A,AA+(bra),350000000,Sr Unsecured,SR UNSECURED,N,3.266086124,Utilities,FIXED,29.out.2021,350000000,Utilities,Electric
4/24/2026,ENMTC6,DA216854     Corp,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A. (*),IPCA SPREAD,"IPCA + 7,1146%",15/10/2040,7.6145,7.3298,7.5342,993.531763,0.0743,7.4598,7.6086,96.6034,2216.3548,15/08/2040,1.6364,SIM,1026.78307,1028.46468,#N/A N/A,#N/A N/A,132000000,Sr Unsecured,SR UNSECURED,N,7.865197226,Utilities,FIXED,15.out.2025,132000000,Utilities,Electric
4/24/2026,ENSEC4,YK262356     Corp,ENERGISA SERGIPE - DIST.DE ENERGIA S/A (*),IPCA SPREAD,"IPCA + 6,9467%",15/09/2040,7.5997,7.3384,7.4868,994.187478,0.0751,7.4117,7.562,95.6539,2208.6602,15/08/2040,1.5965,SIM,1031.90726,1039.359392,#N/A N/A,#N/A N/A,240000000,Sr Unsecured,SR UNSECURED,N,7.828932493,Utilities,FIXED,15.set.2025,240000000,Utilities,Electric
4/24/2026,EQPA17,YV057477     Corp,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A. (*),DI SPREAD,"DI + 0,9500%",05/08/2030,1,0.6884,0.861,1033.24845,0.0628,0.7982,0.9239,100.2307,658.3955,,0.861,NÃO,1000,1030.870714,brAAA,#N/A N/A,1000000000,Sr Unsecured,SR UNSECURED,Y,1.940702436,Utilities,FLOATING,05.ago.2024,1000000000,Utilities,Electric
4/24/2026,EQTS11,AX054899     Corp,EQUATORIAL TRANSMISSORA 1 SPE S.A,IPCA SPREAD,"IPCA + 4,8500%",15/01/2033,7.8976,7.7185,7.831,1012.273691,0.0666,7.7644,7.8977,91.4707,788.0115,15/05/2029,1.1775,SIM,1092.817237,1106.664881,brAAA,#N/A N/A,40626019.61,Sr Unsecured,SR UNSECURED,N,2.091464357,Utilities,FIXED,02.fev.2019,40626019.61,Utilities,Electric
4/24/2026,ERDVA3,ZH979994     Corp,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),DI SPREAD,"DI + 1,8500%",15/10/2028,1.9974,0.9738,1.6098,1007.854795,0.3019,1.3078,1.9118,100.4141,441.1748,,1.6098,NÃO,1000,1003.69835,brAAA,#N/A N/A,220000000,Sr Unsecured,SR UNSECURED,Y,1.285033371,Industrials,FLOATING,15.out.2023,220000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,ERDVA4,YW083081     Corp,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),IPCA SPREAD,"IPCA + 6,8233%",15/06/2031,8.1146,7.892,8.0094,1064.316099,0.0938,7.9156,8.1032,95.3763,1077.2632,15/05/2031,1.7759,SIM,1090.48556,1115.912814,brAAA,#N/A N/A,897312000,Sr Unsecured,SR UNSECURED,N,3.830884016,Industrials,FIXED,15.jun.2024,897312000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,ETSP12,ZS884646     Corp,EQUATORIAL TRANSMISSORA 7 SPE S.A.,IPCA SPREAD,"IPCA + 4,8500%",15/04/2039,7.6513,7.5162,7.6337,1162.230264,0.1269,7.5068,7.7607,84.1859,1605.5558,15/05/2035,1.223,SIM,1378.996999,1380.552878,NR,#N/A N/A,123500000,Sr Unsecured,SR UNSECURED,N,4.752458535,Utilities,FIXED,23.mai.2019,123500000,Utilities,Electric
4/24/2026,EUBE11,BU270049     Corp,ENGIE SOLUCOES CIDADES INTELIGENTES E INFRAESTRUTURA DE UBERLANDIA S.A (*),IPCA SPREAD,"IPCA + 6,4449%",15/01/2034,7.4206,7.2313,7.4038,870.718017,0.1389,7.2649,7.5428,96.8504,893.2816,15/08/2030,1.051,SIM,884.227866,899.033686,#N/A N/A,AAA(bra),46677451.34,Secured,SR SECURED,N,2.439416633,Utilities,FIXED,15.jan.2022,46677451.34,Utilities,Electric
4/24/2026,FLRYA0,YU883740     Corp,FLEURY S/A (*),DI SPREAD,"DI + 0,4500%",21/10/2029,0.9782,0.5934,0.7365,993.94517,0.192,0.5445,0.9285,99.2832,636.2282,,0.7365,NÃO,1000,1001.121283,#N/A N/A,#N/A N/A,562500000,Sr Unsecured,SR UNSECURED,Y,1.839704543,Health Care,FLOATING,21.out.2024,562500000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,GGBRA8,YT887842     Corp,GERDAU S/A (*),DI SPREAD,"DI + 0,5000%",10/12/2028,0.6973,0.4448,0.5761,1051.386096,0.0325,0.5435,0.6087,99.8362,545.7924,,0.5761,NÃO,1000,1053.111337,#N/A N/A,AAA(bra),1500000000,Sr Unsecured,SR UNSECURED,Y,2.027342301,Materials,FLOATING,10.dez.2024,1500000000,Basic Materials,Iron/Steel
4/24/2026,HAPV17,YX077422     Corp,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),DI SPREAD,"DI + 1,6000%",10/05/2031,9.2691,6.3541,8.2081,894.940609,0.7479,7.4602,8.956,83.5625,699.2876,,8.2081,NÃO,1000,1070.983135,#N/A N/A,AA+(bra),1000000000,Sr Unsecured,SR UNSECURED,Y,2.035462343,Financials,FLOATING,10.mai.2024,1000000000,Financial,Insurance
4/24/2026,HAPV18,YU718693     Corp,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),DI SPREAD,"DI + 1,1000%",15/10/2031,8.2177,5.9637,7.4819,793.232763,0.8825,6.5994,8.3646,79.0449,941.5598,,7.4819,NÃO,1000,1003.521738,#N/A N/A,AA+(bra),1000000000,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Financials,FLOATING,15.out.2024,1000000000,Financial,Insurance
4/24/2026,IGSN15,BK743260     Corp,IGUA SANEAMENTO S.A,IPCA SPREAD,"IPCA + 6,1000%",15/07/2034,10.2714,9.9528,10.1323,1055.237686,0.0969,10.0354,10.2293,86.4912,953.0789,15/08/2030,3.6399,SIM,1200.994725,1220.051397,brAA,#N/A N/A,525862020.6,Secured,SR SECURED,N,2.467292764,Utilities,FIXED,31.jul.2020,525862020.6,Utilities,Water
4/24/2026,IRJS15,ZB157933     Corp,IGUA RIO DE JANEIRO S.A. (*),IPCA SPREAD,"IPCA + 7,1303%",15/02/2044,10.0165,9.8113,9.9293,1052.724992,0.0661,9.8632,9.9955,82.9037,1768.8348,15/05/2035,3.9182,SIM,1254.29505,1269.817166,(P)brAAA,#N/A N/A,2700000000,Secured,SR SECURED,N,5.536537543,Industrials,FIXED,15.mar.2024,2700000000,Industrial,Environmental Control
4/24/2026,ISAEB8,YQ762243     Corp,ISA ENERGIA BRASIL S.A. (*),IPCA SPREAD,"IPCA + 7,4118%",15/03/2033,7.4914,7.1956,7.3166,1060.326422,0.0783,7.2383,7.395,100.4579,1298.846,15/08/2032,1.1489,SIM,1047.43826,1055.493182,#N/A N/A,#N/A N/A,900000000,Sr Unsecured,SR UNSECURED,N,4.521179615,Utilities,FIXED,15.mar.2025,900000000,Utilities,Electric
4/24/2026,ISPE12,YS051254     Corp,IGUA SERGIPE S.A. (*),DI SPREAD,"DI + 2,5000%",01/06/2029,2.7997,2.3,2.479,1241.52032,0.1166,2.3624,2.5956,100.0424,521.6917,,2.479,NÃO,1000,1240.993844,#N/A N/A,#N/A N/A,1850000000,Secured,SR SECURED,Y,2.39219621,Utilities,FLOATING,01.dez.2024,1850000000,Utilities,Water
4/24/2026,ITPO14,BT094415     Corp,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),IPCA SPREAD,"IPCA + 6,2878%",15/11/2036,7.5889,7.3208,7.513,1437.182829,0.1055,7.4075,7.6186,94.1763,1305.6512,15/08/2032,1.2507,SIM,1487.049433,1526.055572,#N/A N/A,#N/A N/A,746250000,Sr Unsecured,SR UNSECURED,N,4.062472604,Industrials,FIXED,15.dez.2021,746250000,Industrial,Transportation
4/24/2026,JSMLA5,BR726996     Corp,SIMPAR S.A. (*),DI SPREAD,"DI + 3,5000%",15/01/2031,6.4521,4.7918,5.9306,982.938529,0.2993,5.6313,6.2299,93.8873,679.2583,,5.9306,NÃO,1000,1046.934655,brAA+,#N/A N/A,1245000000,Sr Unsecured,SR UNSECURED,Y,1.79365129,Financials,FLOATING,30.set.2021,1245000000,Financial,Investment Companies
4/24/2026,LMTP17,ZK870503     Corp,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),DI SPREAD,"DI + 2,4000%",25/05/2026,2.1592,1.639,1.8973,1068.227524,0.0421,1.8553,1.9395,100.0391,20,,1.8973,NÃO,1000,1067.810382,#N/A N/A,#N/A N/A,0,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Financials,FLOATING,25.mai.2023,0,Financial,Diversified Finan Serv
4/24/2026,LORTA7,BO986577     Corp,LOCALIZA RENT A CAR,IPCA SPREAD,"IPCA + 5,4702%",15/03/2031,9.6319,9.2527,9.451,1163.23658,0.1207,9.3304,9.5718,86.5895,973.2998,15/08/2030,1.539,NÃO,1335.74828,1343.392171,brAAA,#N/A N/A,1200000000,Sr Unsecured,SR UNSECURED,N,3.22205018,Consumer Discretionary,FIXED,07.abr.2021,1200000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,LTTE15,BM699672     Corp,LINHAS DE TAUBATE TRANS.DE ENERGIA S/A (*) (**),IPCA SPREAD,"IPCA + 5,0900%",15/10/2038,7.7506,7.2796,7.4863,1086.251437,0.4739,7.0124,7.9603,88.7042,1302.6412,15/08/2032,1.0478,SIM,1193.612464,1224.577527,#N/A N/A,AA+(bra),337225000,Secured,SR SECURED,N,#N/A N/A,Utilities,FIXED,20.nov.2020,337225000,Utilities,Electric
4/24/2026,MSGT12,ZS276711     Corp,MATA DE SANTA GENEBRA TRANSMISSÃO S/A,IPCA SPREAD,"IPCA + 4,9500%",15/11/2030,7.2999,7.091,7.1713,877.070873,0.1855,6.9858,7.3569,95.6336,533.0113,15/08/2028,0.6185,SIM,898.49321,917.115453,#N/A N/A,AA(bra),116025000,Secured,SR SECURED,N,1.595410187,Utilities,FIXED,22.abr.2019,116025000,Utilities,Electric
4/24/2026,MSGT33,BT008450     Corp,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),IPCA SPREAD,"IPCA + 6,2339%",15/11/2041,7.0167,6.7504,6.9027,1103.841228,0.3307,6.572,7.2336,94.8131,2118.002,15/05/2037,0.8279,SIM,1134.715424,1164.22887,#N/A N/A,#N/A N/A,494450692.5,Sr Unsecured,SR UNSECURED,N,7.269998693,Utilities,FIXED,13.dez.2021,494450692.5,Utilities,Electric
4/24/2026,NRTB11,EJ896299     Corp,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,IPCA SPREAD,"IPCA + 7,1500%",15/09/2026,8.9436,8.2287,8.6168,152.50693,0.4377,8.1791,9.0547,99.4673,99,,2.1203,SIM,152.193423,153.323714,brAAA,#N/A N/A,7499991.7,Secured,SR SECURED,N,0.257014755,Utilities,FIXED,21.out.2013,7499991.7,Utilities,Electric
4/24/2026,ORIG21,ZF137617     Corp,ORIGEM ENERGIA S.A (*),PREFIXADO,"PREFIXADO + 14,1500%",15/12/2035,,16.3865,16.4856,959.621645,0.3954,16.0901,16.8811,91.6282,1068.4393,,5.6731,SIM,1000,1047.299641,#N/A N/A,#N/A N/A,1380586000,Secured,SR SECURED,N,#N/A N/A,Energy,FIXED,15.dez.2023,1380586000,Energy,Energy-Alternate Sources
4/24/2026,ORMA17,DC638328     Corp,ORIZON MEIO AMBIENTE S.A.,DI SPREAD,"DI + 1,4500%",15/12/2035,1.75,1.35,1.5102,1046.801514,0.071,1.4392,1.5813,99.7288,1153.1487,,1.5102,NÃO,1000,1049.648436,#N/A N/A,#N/A N/A,200000000,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Energy,FLOATING,15.dez.2025,200000000,Energy,Energy-Alternate Sources
4/24/2026,PALF38,AP739187     Corp,COMPANHIA PAULISTA DE FORÇA E LUZ,IPCA SPREAD,"IPCA + 5,0500%",15/09/2027,7.8754,7.6827,7.7858,1018.297606,0.1018,7.6841,7.8877,97.7935,217.9139,15/05/2027,1.1682,SIM,1035.791519,1041.273426,#N/A N/A,AAA(bra),86989682.6,Sr Unsecured,SR UNSECURED,N,0.471077038,Utilities,FIXED,24.out.2017,86989682.6,Utilities,Electric
4/24/2026,PAXA12,YQ276245     Corp,PAX INVESTIMENTOS EM AEROPORTOS S.A (*),IPCA SPREAD,"IPCA + 9,5844%",15/02/2040,9.2679,8.8042,8.9344,1215.031724,0.0789,8.8555,9.0135,103.9849,1665.9935,15/05/2035,2.9915,SIM,1053.95263,1168.46924,#N/A N/A,#N/A N/A,203000000,Secured,SR SECURED,N,5.329252927,Industrials,FIXED,15.fev.2025,203000000,Industrial,Engineering&Construction
4/24/2026,PETR38,YM537550     Corp,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*),IPCA SPREAD,"IPCA + 6,8431%",15/06/2045,6.8393,6.5726,6.702,1074.50731,0.0424,6.6597,6.7445,101.3947,2648.3325,15/05/2045,0.8647,SIM,1035.51316,1059.727186,#N/A N/A,#N/A N/A,963025000,Sr Unsecured,SR UNSECURED,N,9.491252248,Energy,FIXED,16.jun.2025,963025000,Energy,Oil&Gas
4/24/2026,PRSS11,YQ301894     Corp,PAX INVESTIMENTOS EM AEROPORTOS S.A (*),IPCA SPREAD,"IPCA + 8,6141%",15/02/2040,8.3819,8.0312,8.2035,1186.912417,0.0823,8.1212,8.2858,102.6017,1715.8036,15/05/2035,2.1622,SIM,1053.95263,1156.815978,#N/A N/A,#N/A N/A,170000000,Secured,SR SECURED,N,5.475104568,Industrials,FIXED,15.fev.2025,170000000,Industrial,Engineering&Construction
4/24/2026,PSAN13,YQ675711     Corp,PARSAN S.A. (*) (**),DI SPREAD,"DI + 2,3000%",18/03/2030,5.3966,2.0697,2.9456,998.939158,0.973,1.9726,3.9187,98.3253,675.5752,,2.9456,NÃO,1000,1015.953287,brA,#N/A N/A,1700000000,Sr Unsecured,SR UNSECURED,Y,1.927403464,Industrials,FLOATING,18.mar.2025,1700000000,Industrial,Metal Fabricate/Hardware
4/24/2026,QUAL18,YJ304319     Corp,QUALICORP S/A (*),DI SPREAD,"DI + 2,5000%",15/10/2029,5.1404,3.9,4.4413,966.758577,0.7055,3.7358,5.1468,96.305,503.9733,,4.4413,NÃO,1000,1003.850388,#N/A N/A,#N/A N/A,400000000,Sr Unsecured,SR UNSECURED,N,1.377583978,Consumer Discretionary,FLOATING,15.out.2025,400000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,RALM21,YP984002     Corp,RIALMA TRANSMISSORA DE ENERGIA V S/A (*),IPCA SPREAD,"IPCA + 7,8293%",15/12/2048,7.8446,7.7846,7.8271,1124.181263,0.0426,7.7845,7.8699,100.0181,2232.9277,15/08/2040,1.7418,SIM,1042.36797,1123.978085,#N/A N/A,AAA(bra),715000000,Sr Unsecured,SR UNSECURED,N,6.872638035,Utilities,FIXED,15.out.2024,715000000,Utilities,Electric
4/24/2026,RDORC3,BW830368     Corp,REDE DOR SÃO LUIZ S/A (*) (**),DI SPREAD,"DI + 1,9000%",15/05/2032,1.5015,1.1527,1.3316,1089.787763,0.0253,1.3062,1.357,101.9411,868.6146,,1.3316,NÃO,1000,1069.036955,#N/A N/A,#N/A N/A,625000000,Sr Unsecured,SR UNSECURED,Y,2.569081159,Health Care,FLOATING,26.mai.2022,625000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,RDORF1,YN431762     Corp,REDE DOR SÃO LUIZ S/A (*),DI SPREAD,"DI + 0,9000%",10/06/2033,1.5902,1.2958,1.4305,1031.395291,0.0271,1.4033,1.4577,97.7975,1066.3655,,1.4305,NÃO,1000,1054.623008,#N/A N/A,AAA(bra),1000000000,Sr Unsecured,SR UNSECURED,Y,2.881655334,Health Care,FLOATING,10.jun.2025,1000000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,RENTD1,YS311424     Corp,LOCALIZA RENT A CAR (*),IPCA SPREAD,"IPCA + 8,8670%",15/12/2031,9.5903,9.1943,9.3505,1164.949418,0.1212,9.2293,9.4717,97.5459,1413,15/05/2033,1.6217,NÃO,1068.15721,1194.257878,#N/A N/A,#N/A N/A,700000000,Sr Unsecured,SR UNSECURED,N,5.006142196,Consumer Discretionary,FIXED,20.dez.2024,700000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,RHOL11,YX931561     Corp,INFRA BR V RODOVIAS HOLDING LLL SA (*) (**),DI SPREAD,"DI + 3,5000%",10/12/2026,3.3587,3.2132,3.2927,1435.707338,0.1759,3.1168,3.4687,100.1258,158,,3.2927,NÃO,1000,1433.903724,#N/A N/A,#N/A N/A,0,Secured,SR SECURED,Y,#N/A N/A,Financials,FLOATING,10.dez.2023,0,Financial,Investment Companies
4/24/2026,RISP12,ZI268085     Corp,SPE SANEAMENTO RIO 1 S.A (*),IPCA SPREAD,"IPCA + 6,9000%",15/01/2034,12.4956,10.5708,11.9498,9.485678,0.7357,11.214,12.6856,82.1597,1046.3465,15/05/2031,5.6502,SIM,11.342399,11.545408,brA,#N/A N/A,1669917060,Secured,SR SECURED,N,3.08270594,Utilities,FIXED,15.jul.2023,1669917060,Utilities,Water
4/24/2026,RSAN44,BO691344     Corp,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),IPCA SPREAD,"IPCA + 4,8330%",15/02/2031,11.2935,8.6468,8.807,880.017564,0.6775,8.1295,9.4846,90.9617,632.2663,15/05/2029,2.1201,SIM,959.339224,967.458982,#N/A N/A,AA(bra) *-,239285642.5,Sr Unsecured,SR UNSECURED,Y,1.658835394,Utilities,FIXED,18.mar.2021,239285642.5,Utilities,Water
4/24/2026,RUMOB5,BN894166     Corp,RUMO S/A (*) (**),IPCA SPREAD,"IPCA + 4,0000%",15/12/2035,8.4163,8.0343,8.2195,1036.880852,0.1596,8.0599,8.3792,75.3356,1758.3749,15/05/2035,1.6915,SIM,1357.62711,1376.349254,#N/A N/A,AAA(bra) *-,823477000,Sr Unsecured,SR UNSECURED,N,6.073471186,Industrials,FIXED,03.fev.2021,823477000,Industrial,Transportation
4/24/2026,RUMOB6,BQ418507     Corp,RUMO S/A (*),IPCA SPREAD,"IPCA + 4,5404%",15/06/2036,8.4859,8.0846,8.1978,1037.602685,0.2573,7.9406,8.4552,77.8338,1798.5789,15/05/2035,1.7743,SIM,1312.58896,1333.100518,#N/A N/A,AAA(bra) *-,258815000,Sr Unsecured,SR UNSECURED,N,6.22823294,Industrials,FIXED,06.jul.2021,258815000,Industrial,Transportation
4/24/2026,SAPR29,AZ123582     Corp,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),DI PERCENTUAL,"107,2500% do DI",11/06/2026,105,,104.8385,10548.4024,0.1883,104.6501,105.0269,100.0412,32,,0.6097,NÃO,10000,10544.0534,#N/A N/A,AAA(bra),150850000,Sr Unsecured,SR UNSECURED,N,0.00159815,Utilities,FLOATING,11.jun.2019,150850000,Utilities,Water
4/24/2026,SBSPD2,YV719987     Corp,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),DI SPREAD,"DI + 0,3000%",10/09/2026,0.3764,0.2159,0.2967,1017.409248,0.033,0.2638,0.3298,100.0013,96,,0.2967,NÃO,1000,1017.396497,#N/A N/A,#N/A N/A,2500000000,Sr Unsecured,SR UNSECURED,Y,0.267946461,Utilities,FLOATING,10.set.2024,2500000000,Utilities,Water
4/24/2026,SERI11,YW550952     Corp,SERRA DO SERIDO F2 HOLDING S.A. (*),IPCA SPREAD,"IPCA + 6,7830%",15/04/2042,8.2836,7.847,8.1059,936.478064,0.0644,8.0416,8.1704,93.6563,1317.0232,15/08/2032,1.801,SIM,998.348553,999.909776,#N/A N/A,AAA(bra),401940026.4,Secured,SR SECURED,N,3.531569744,Utilities,FIXED,15.abr.2024,401940026.4,Utilities,Electric
4/24/2026,SMFTA3,YJ785124     Corp,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),DI SPREAD,"DI + 0,5800%",09/10/2030,1.0246,0.7719,0.9211,995.057481,0.0675,0.8536,0.9887,98.9447,789.0235,,0.9211,NÃO,1000,1005.670639,#N/A N/A,AA+(bra),500000000,Sr Unsecured,SR UNSECURED,Y,2.229695081,Consumer Discretionary,FLOATING,09.out.2025,500000000,"Consumer, Cyclical",Leisure Time
4/24/2026,SRTI11,AV213314     Corp,SERTÃO I SOLAR ENERGIA SPE S.A.,IPCA SPREAD,"IPCA + 7,0916%",15/12/2032,8.1162,7.9691,8.0407,792.47139,0.0293,8.0114,8.0701,97.3955,749.284,15/05/2029,1.8677,SIM,794.426892,813.663274,#N/A N/A,AAA(bra),69485007.42,Secured,SR SECURED,N,1.998974578,Utilities,FIXED,23.out.2018,69485007.42,Energy,Energy-Alternate Sources
4/24/2026,STBP25,YV626748     Corp,SANTOS BRASIL PARTICIPAÇÕES S/A (*),DI SPREAD,"DI + 0,7000%",15/08/2031,0.9747,0.5941,0.7637,1023.880191,0.0494,0.7144,0.8132,99.7762,892.7236,,0.7637,NÃO,1000,1026.177026,brAAA,#N/A N/A,360000000,Sr Unsecured,SR UNSECURED,N,#N/A N/A,Industrials,FLOATING,15.ago.2024,360000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,TAEB15,BQ298312     Corp,TEREOS ACUCAR E ENERGIA BRASIL S.A. (*),IPCA SPREAD,"IPCA + 6,0661%",15/06/2027,9.6023,9.2461,9.4488,891.103084,0.0848,9.3639,9.5337,98.1146,151.8244,15/08/2026,2.8348,SIM,889.739004,908.226439,brAA+,#N/A N/A,320000160,Sr Unsecured,SR UNSECURED,N,0.215741775,Consumer Staples,FIXED,15.jun.2021,320000160,"Consumer, Non-cyclical",Food
4/24/2026,TAEEB2,BW473011     Corp,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,IPCA SPREAD,"IPCA + 5,6000%",15/04/2029,7.4297,7.2549,7.3327,1136.610685,0.1169,7.2158,7.4498,95.6155,693.5683,15/05/2029,0.7629,SIM,1187.18942,1188.730605,#N/A N/A,#N/A N/A,630783000,Sr Unsecured,SR UNSECURED,N,2.44344072,Utilities,FIXED,15.abr.2022,630783000,Utilities,Electric
